abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_neck.1,y_mean_neck.1,z_mean_neck.1,norm_neck.1,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,PWR_6,HR_6,label
0.019181783,0.02652322,0.007504025,1.08E-05,2.72E-05,0.011652807,0.000461079,5.09E-06,4.26E-05,0.001663772,0.002888512,1.65E-06,0.48211166,0.008175948,-67.8,-34.2,62.4,98.28651993,84.4,-12,37,92.93201816,92.2,-19.4,30.8,99.12537516,243184,60.08871937,-0.6,0.4,0.4,0.53068505,0.2,0.8,1,0.48425451,0,-0.6,-1,-0.18660622,-10272,0.44633481,0,-0.4,-0.2,0.01322575,0.2,0.6,1,0.50844417,-0.6,0,1.6,-0.04621489,-39119,-0.06519938,0.4,-0.6,0,-0.06452647,0.4,0.4,-0.2,0.23364075,0.6,0.4,-1,0.17658857,-5225,3.1187109,0.6,-0.4,0.8,0.23880676,0.6,-0.2,-0.6,0.33533947,1.2,0.2,-2,0.48205428,-17132,3.74033583,-0.2,0.2,0,0.06875446,-0.2,0.8,-0.2,-0.36139647,-0.8,0,1.8,-0.16538324,-42892,2.49586113,0.4,0.2,0.6,0.03824806,1,0.6,0.4,0.99284543,-0.2,0.4,0.4,-0.1383053,-66521,7.00207206,1
0.018983824,0.023169362,0.00758154,8.43E-06,2.60E-05,0.01066741,0.00044684,4.79E-06,3.90E-05,0.001387811,0.002536778,1.62E-06,0.482444828,0.008211097,-67.8,-34.2,62.8,98.54095595,84.8,-11.8,37.4,93.42933158,91.6,-19.2,33.4,99.37182699,224995,59.46435614,0,0,-0.4,-0.25443602,-0.4,-0.2,-0.4,-0.49731342,0.6,-0.2,-2.6,-0.24645183,18189,0.62436323,-0.6,0.4,0,0.27624903,-0.2,0.6,0.6,-0.01305891,0.6,-0.8,-3.6,-0.43305805,7917,1.07069804,0,-0.4,-0.6,-0.24121027,-0.2,0.4,0.6,0.01113075,0,-0.2,-1,-0.29266672,-20930,0.55916385,0.4,-0.6,-0.4,-0.31896249,0,0.2,-0.6,-0.26367267,1.2,0.2,-3.6,-0.06986326,12964,3.74307413,0.6,-0.4,0.4,-0.01562926,0.2,-0.4,-1,-0.16197395,1.8,0,-4.6,0.23560245,1057,4.36469906,-0.2,0.2,-0.4,-0.18568156,-0.6,0.6,-0.6,-0.85870989,-0.2,-0.2,-0.8,-0.41183507,-24703,3.12022436,1
0.018780177,0.016837594,0.007681067,6.92E-06,2.53E-05,0.00937975,0.000439864,4.53E-06,3.70E-05,0.001292995,0.002328072,1.62E-06,0.48081605,0.008241847,-67.6,-34.8,62.4,98.35934119,85,-11.2,37.8,93.69781214,92.4,-18.8,30.2,99.01131248,214485,58.86012448,-0.2,0.6,0.4,0.18161476,-0.2,-0.6,-0.4,-0.26848056,-0.8,-0.4,3.2,0.36051451,10510,0.60423166,-0.2,0.6,0,-0.07282126,-0.6,-0.8,-0.8,-0.76579398,-0.2,-0.6,0.6,0.11406268,28699,1.22859489,-0.8,1,0.4,0.45786379,-0.4,0,0.2,-0.28153947,-0.2,-1.2,-0.4,-0.07254354,18427,1.6749297,-0.2,0.2,-0.2,-0.05959551,-0.4,-0.2,0.2,-0.25734981,-0.8,-0.6,2.2,0.06784779,-10420,1.16339551,0.2,0,0,-0.13734773,-0.2,-0.4,-1,-0.53215323,0.4,-0.2,-0.4,0.29065125,23474,4.34730579,0.4,0.2,0.8,0.1659855,0,-1,-1.4,-0.43045451,1,-0.4,-1.4,0.59611696,11567,4.96893072,1
0.018559134,0.017318467,0.007749701,5.77E-06,2.50E-05,0.007096052,0.000438666,4.40E-06,3.72E-05,0.001222467,0.002301206,1.67E-06,0.475487532,0.008261332,-68,-34.2,61.8,98.04529565,84.8,-11.6,37.4,93.40428256,92,-19.6,30.8,98.97878561,180751,60.97507747,0.4,-0.6,0.6,0.31404554,0.2,0.4,0.4,0.29352958,0.4,0.8,-0.6,0.03252687,33734,-2.11495299,0.2,0,1,0.4956603,0,-0.2,0,0.02504902,-0.4,0.4,2.6,0.39304138,44244,-1.51072133,0.2,0,0.6,0.24122428,-0.4,-0.4,-0.4,-0.4722644,0.2,0.2,0,0.14658955,62433,-0.8863581,-0.4,0.4,1,0.77190933,-0.2,0.4,0.6,0.01199011,0.2,-0.4,-1,-0.04001667,52161,-0.44002329,0.2,-0.4,0.4,0.25445003,-0.2,0.2,0.6,0.03617977,-0.4,0.2,1.6,0.10037466,23314,-0.95155748,0.6,-0.6,0.6,0.17669781,0,0,-0.6,-0.23862365,0.8,0.6,-1,0.32317812,57208,2.2323528,1
0.018348678,0.014595956,0.007785748,5.82E-06,2.53E-05,0.005670059,0.000441332,4.43E-06,3.77E-05,0.001253857,0.002328784,1.70E-06,0.467616398,0.008276903,-68.4,-34.4,62.6,98.89732049,84.6,-11.2,37.2,93.09371622,90.8,-19.4,32.4,98.34002237,225276,60.76747684,0.4,0.2,-0.8,-0.85202484,0.2,-0.4,0.2,0.31056634,1.2,-0.2,-1.6,0.63876324,-44525,0.20760063,0.8,-0.4,-0.2,-0.5379793,0.4,0,0.6,0.60409592,1.6,0.6,-2.2,0.67129011,-10791,-1.90735236,0.6,0.2,0.2,-0.35636454,0.2,-0.6,0.2,0.33561536,0.8,0.2,1,1.03180462,-281,-1.3031207,0.6,0.2,-0.2,-0.61080056,-0.2,-0.8,-0.2,-0.16169806,1.4,0,-1.6,0.78535279,17908,-0.67875747,0,0.6,0.2,-0.08011551,0,0,0.8,0.32255645,1.4,-0.6,-2.6,0.59874657,7636,-0.23242266,0.6,-0.2,-0.4,-0.59757481,0,-0.2,0.8,0.34674611,0.8,0,0,0.7391379,-21211,-0.74395685,2
0.018028219,0.017924428,0.007878962,5.11E-06,2.58E-05,0.005135848,0.000447087,4.55E-06,3.76E-05,0.00127583,0.002360002,1.68E-06,0.457151497,0.008272536,-67.8,-34.4,62.2,98.22952713,85.2,-11.8,37.4,93.79253702,92.8,-19.4,30,99.4394288,203060,59.54782115,-0.6,0,0.4,0.66779336,-0.6,0.6,-0.2,-0.6988208,-2,0,2.4,-1.09940643,22216,1.21965569,-0.2,0.2,-0.4,-0.18423148,-0.4,0.2,0,-0.38825446,-0.8,-0.2,0.8,-0.46064319,-22309,1.42725632,0.2,-0.4,0.2,0.12981406,-0.2,0.6,0.4,-0.09472488,-0.4,0.6,0.2,-0.42811632,11425,-0.68769667,0,0.2,0.6,0.31142882,-0.4,0,0,-0.36320544,-1.2,0.2,3.4,-0.06760181,21935,-0.08346501,0,0.2,0.2,0.0569928,-0.8,-0.2,-0.4,-0.86051886,-0.6,0,0.8,-0.31405364,40124,0.54089822,-0.6,0.6,0.6,0.58767785,-0.6,0.6,0.6,-0.37626435,-0.6,-0.6,-0.2,-0.50065986,29852,0.98723303,2
0.017492681,0.017104955,0.007946216,5.09E-06,2.60E-05,0.00507321,0.000433973,4.50E-06,3.74E-05,0.001303314,0.002397213,1.65E-06,0.443800027,0.008265325,-68.2,-34,62.2,98.36706766,85,-10.8,38,93.73174489,92,-19.4,32.6,99.51442107,194122,61.91709799,0.4,-0.4,0,-0.13754053,0.2,-1,-0.6,0.06079213,0.8,0,-2.6,-0.07499227,8938,-2.36927684,-0.2,-0.4,0.4,0.53025283,-0.4,-0.4,-0.8,-0.63802867,-1.2,0,-0.2,-1.1743987,31154,-1.14962115,0.2,-0.2,-0.4,-0.32177201,-0.2,-0.8,-0.6,-0.32746233,0,-0.2,-1.8,-0.53563546,-13371,-0.94202052,0.6,-0.8,0.2,-0.00772647,0,-0.4,-0.2,-0.03393275,0.4,0.6,-2.4,-0.50310859,20363,-3.05697351,0.4,-0.2,0.6,0.17388829,-0.2,-1,-0.6,-0.30241331,-0.4,0.2,0.8,-0.14259408,30873,-2.45274185,0.4,-0.2,0.2,-0.08054773,-0.6,-1.2,-1,-0.79972673,0.2,0,-1.8,-0.38904591,49062,-1.82837862,2
0.016901037,0.012987698,0.00792642,4.25E-06,2.58E-05,0.005185236,0.000406076,4.32E-06,3.66E-05,0.001325581,0.002393481,1.65E-06,0.416002699,0.008260413,-67.4,-34.4,62.2,97.95386669,84.8,-11,36.8,93.09285687,91.2,-18.6,33.6,98.95635402,191818,60.27383604,-0.8,0.4,0,0.41320097,0.2,0.2,1.2,0.63888802,0.8,-0.8,-1,0.55806705,2304,1.64326195,-0.4,0,0,0.27566044,0.4,-0.8,0.6,0.69968015,1.6,-0.8,-3.6,0.48307478,11242,-0.72601489,-1,0,0.4,0.9434538,-0.2,-0.2,0.4,0.00085935,-0.4,-0.8,-1.2,-0.61633165,33458,0.4936408,-0.6,0.2,-0.4,0.09142896,0,-0.6,0.6,0.31142569,0.8,-1,-2.8,0.02243159,-11067,0.70124143,-0.2,-0.4,0.2,0.4054745,0.2,-0.2,1,0.60495527,1.2,-0.2,-3.4,0.05495846,22667,-1.41371156,-0.4,0.2,0.6,0.58708926,0,-0.8,0.6,0.33647471,0.4,-0.6,-0.2,0.41547297,33177,-0.8094799,2
0.016360105,0.006002503,0.007984426,4.11E-06,2.49E-05,0.00535792,0.000366629,4.25E-06,3.50E-05,0.001343391,0.002340068,1.57E-06,0.386451286,0.008263196,-67.2,-34.4,63.2,98.45526903,84.8,-11,37,93.17209883,91.8,-19.6,31.2,98.91835017,200826,59.77048636,-0.2,0,-1,-0.50140234,0,0,-0.2,-0.07924196,-0.6,1,2.4,0.03800385,-9008,0.50334968,-1,0.4,-1,-0.08820137,0.2,0.2,1,0.55964606,0.2,0.2,1.4,0.5960709,-6704,2.14661163,-0.6,0,-1,-0.2257419,0.4,-0.8,0.4,0.62043819,1,0.2,-1.2,0.52107863,2234,-0.22266521,-1.2,0,-0.6,0.44205146,-0.2,-0.2,0.2,-0.07838261,-1,0.2,1.2,-0.5783278,24450,0.99699048,-0.8,0.2,-1.4,-0.40997338,0,-0.6,0.4,0.23218373,0.2,0,-0.4,0.06043544,-20075,1.20459111,-0.4,-0.4,-0.8,-0.09592784,0.2,-0.2,0.8,0.52571331,0.6,0.8,-1,0.09296231,13659,-0.91036188,2
0.015848928,0.004595567,0.008034834,3.81E-06,2.36E-05,0.005382554,0.000298526,4.16E-06,3.11E-05,0.001362484,0.002196088,1.43E-06,0.31694622,0.008272007,-68.4,-34,62.6,98.75889833,84.8,-10.4,38.4,93.66835111,91.8,-19.6,31,98.85545003,205261,59.49581292,1.2,-0.4,0.6,-0.3036293,0,-0.6,-1.4,-0.49625228,0,0,0.2,0.06290014,-4435,0.27467344,1,-0.4,-0.4,-0.80503164,0,-0.6,-1.6,-0.57549424,-0.6,1,2.6,0.10090399,-13443,0.77802312,0.2,0,-0.4,-0.39183067,0.2,-0.4,-0.4,0.06339378,0.2,0.2,1.6,0.65897104,-11139,2.42128507,0.6,-0.4,-0.4,-0.5293712,0.4,-1.4,-1,0.12418591,1,0.2,-1,0.58397877,-2201,0.05200823,0,-0.4,0,0.13842216,-0.2,-0.8,-1.2,-0.57463489,-1,0.2,1.4,-0.51542766,20015,1.27166392,0.4,-0.2,-0.8,-0.71360268,0,-1.2,-1,-0.26406855,0.2,0,-0.2,0.12333558,-24510,1.47926455,2
0.015347891,0.004751916,0.008067527,3.74E-06,2.18E-05,0.005074576,0.000228251,4.06E-06,2.60E-05,0.00135854,0.001933711,1.32E-06,0.271149383,0.008275848,-68.6,-34.2,62.4,98.84007284,85.2,-11.4,37,93.5841867,91.2,-19,33,98.83035971,194891,58.62237355,0.2,0.2,0.2,-0.08117451,-0.4,1,1.4,0.08416441,0.6,-0.6,-2,0.02509032,10370,0.87343937,1.4,-0.2,0.8,-0.38480381,-0.4,0.4,0,-0.41208787,0.6,-0.6,-1.8,0.08799046,5935,1.14811281,1.2,-0.2,-0.2,-0.88620615,-0.4,0.4,-0.2,-0.49132983,0,0.4,0.6,0.12599431,-3073,1.65146249,0.4,0.2,-0.2,-0.47300518,-0.2,0.6,1,0.14755819,0.8,-0.4,-0.4,0.68406136,-769,3.29472444,0.8,-0.2,-0.2,-0.61054571,0,-0.4,0.4,0.20835032,1.6,-0.4,-3,0.60906909,8169,0.9254476,0.2,-0.2,0.2,0.05724765,-0.6,0.2,0.2,-0.49047048,-0.4,-0.4,-0.6,-0.49033734,30385,2.14510329,2
0.014871661,0.001297985,0.008086188,3.12E-06,1.70E-05,0.00327069,0.000226792,3.98E-06,1.97E-05,0.001362299,0.00162971,1.08E-06,0.19736421,0.00826157,-68.2,-34,62.4,98.49365462,85,-12.2,36.4,93.26735763,92.6,-19.6,29.6,99.17197185,266715,59.98570992,-0.4,-0.2,0,0.34641822,0.2,0.8,0.6,0.31682907,-1.4,0.6,3.4,-0.34161214,-71824,-1.36333637,-0.2,0,0.2,0.26524371,-0.2,1.8,2,0.40099348,-0.8,0,1.4,-0.31652182,-61454,-0.489897,1,-0.4,0.8,-0.03838559,-0.2,1.2,0.6,-0.0952588,-0.8,0,1.6,-0.25362168,-65889,-0.21522356,0.8,-0.4,-0.2,-0.53978793,-0.2,1.2,0.4,-0.17450076,-1.4,1,4,-0.21561783,-74897,0.28812612,0,0,-0.2,-0.12658696,0,1.4,1.6,0.46438726,-0.6,0.2,3,0.34244922,-72593,1.93138807,0.4,-0.4,-0.2,-0.26412749,0.2,0.4,1,0.52517939,0.2,0.2,0.4,0.26745695,-63655,-0.43788877,2
0.014517448,0.000324471,0.008072995,3.39E-06,1.65E-05,0.001201073,0.000215055,3.66E-06,1.35E-05,0.001303411,0.001277161,9.66E-07,0.131579056,0.008184171,-67.8,-34.8,62.4,98.4969035,84.6,-11.4,37.4,93.19806865,91.6,-19.2,31.8,98.84553607,216206,59.09145285,-0.4,0.8,0,-0.00324888,0.4,-0.8,-1,0.06928898,1,-0.4,-2.2,0.32643578,50509,0.89425707,-0.8,0.6,0,0.34316934,0.6,0,-0.4,0.38611805,-0.4,0.2,1.2,-0.01517636,-21315,-0.4690793,-0.6,0.8,0.2,0.26199483,0.2,1,1,0.47028246,0.2,-0.4,-0.8,0.00991396,-10945,0.40436007,0.6,0.4,0.8,-0.04163447,0.2,0.4,-0.4,-0.02596982,0.2,-0.4,-0.6,0.0728141,-15380,0.67903351,0.4,0.4,-0.2,-0.54303681,0.2,0.4,-0.6,-0.10521178,-0.4,0.6,1.8,0.11081795,-24388,1.18238319,-0.4,0.8,-0.2,-0.12983584,0.4,0.6,0.6,0.53367624,0.4,-0.2,0.8,0.668885,-22084,2.82564514,2
0.013786286,0.000148988,0.008373717,2.31E-06,1.59E-05,0.000765204,0.000207103,3.52E-06,1.04E-05,0.001256832,0.000993634,9.65E-07,0.103142683,0.008015402,-67.8,-34.6,61.8,98.04713152,86,-10.8,37.8,94.55939932,91.4,-19,32.8,98.94847144,190421,59.64926699,0,-0.2,0.6,0.44977198,-1.4,-0.6,-0.4,-1.36133067,0.2,-0.2,-1,-0.10293537,25785,-0.55781414,-0.4,0.6,0.6,0.4465231,-1,-1.4,-1.4,-1.29204169,1.2,-0.6,-3.2,0.22350041,76294,0.33644293,-0.8,0.4,0.6,0.79294132,-0.8,-0.6,-0.8,-0.97521262,-0.2,0,0.2,-0.11811173,4470,-1.02689344,-0.6,0.6,0.8,0.71176681,-1.2,0.4,0.6,-0.89104821,0.4,-0.6,-1.8,-0.09302141,14840,-0.15345407,0.6,0.2,1.4,0.40813751,-1.2,-0.2,-0.8,-1.38730049,0.4,-0.6,-1.6,-0.03012127,10405,0.12121937,0.4,0.2,0.4,-0.09326483,-1.2,-0.2,-1,-1.46654245,-0.2,0.4,0.8,0.00788258,1397,0.62456905,0
0.012791095,7.37E-05,0.007691365,3.03E-06,1.43E-05,0.000564614,0.000197374,3.58E-06,9.35E-06,0.00118187,0.000810698,1.15E-06,0.092902271,0.007736094,-68,-33.8,62.2,98.1594621,85.4,-10.8,36.6,93.53801366,92,-19.4,30.8,98.93937538,146625,60.21446489,0.2,-0.8,-0.4,-0.11233058,0.6,0,1.2,1.02138566,-0.6,0.4,2,0.00909606,43796,-0.5651979,0.2,-1,0.2,0.3374414,-0.8,-0.6,0.8,-0.33994501,-0.4,0.2,1,-0.09383931,69581,-1.12301204,-0.2,-0.2,0.2,0.33419252,-0.4,-1.4,-0.2,-0.27065603,0.6,-0.2,-1.2,0.23259647,120090,-0.22875497,-0.6,-0.4,0.2,0.68061074,-0.2,-0.6,0.4,0.04617304,-0.8,0.4,2.2,-0.10901567,48266,-1.59209134,-0.4,-0.2,0.4,0.59943623,-0.6,0.4,1.8,0.13033745,-0.2,-0.2,0.2,-0.08392535,58636,-0.71865197,0.8,-0.6,1,0.29580693,-0.6,-0.2,0.4,-0.36591483,-0.2,-0.2,0.4,-0.02102521,54201,-0.44397853,0
0.011076719,5.41E-05,0.006794386,2.25E-06,1.43E-05,0.000484217,0.000195245,3.78E-06,7.99E-06,0.001110842,0.000662464,1.24E-06,0.085513443,0.007082365,-67.8,-34.2,62.6,98.41361694,85,-10.6,36.4,93.07158535,92.2,-19,31.2,99.17298019,217461,58.69011796,-0.2,0.4,-0.4,-0.25415484,0.4,-0.2,0.2,0.46642831,-0.2,-0.4,-0.4,-0.23360481,-70836,1.52434693,0,-0.4,-0.8,-0.36648542,1,-0.2,1.4,1.48781397,-0.8,0,1.6,-0.22450875,-27040,0.95914903,0,-0.6,-0.2,0.08328656,-0.4,-0.8,1,0.1264833,-0.6,-0.2,0.6,-0.32744412,-1255,0.40133489,-0.4,0.2,-0.2,0.08003768,0,-1.6,0,0.19577228,0.4,-0.6,-1.6,-0.00100834,49254,1.29559196,-0.8,0,-0.2,0.4264559,0.2,-0.8,0.6,0.51260135,-1,0,1.8,-0.34262048,-22570,-0.06774441,-0.6,0.2,0,0.34528139,-0.2,0.2,2,0.59676576,-0.4,-0.6,-0.2,-0.31753016,-12200,0.80569496,0
0.009337923,5.27E-05,0.005755652,1.96E-06,1.38E-05,0.000412156,0.000192813,3.94E-06,6.72E-06,0.001040838,0.000509106,1.28E-06,0.073022029,0.00614181,-68.4,-34,62.6,98.75889833,85,-11.4,37,93.4021413,91.2,-19.4,32.8,98.84148926,214685,60.49520102,0.6,-0.2,0,-0.34528139,0,0.8,-0.6,-0.33055595,1,0.4,-1.6,0.33149093,2776,-1.80508306,0.4,0.2,-0.4,-0.59943623,0.4,0.6,-0.4,0.13587236,0.8,0,-2,0.09788612,-68060,-0.28073613,0.6,-0.6,-0.8,-0.71176681,1,0.6,0.8,1.15725802,0.2,0.4,0,0.10698218,-24264,-0.84593403,0.6,-0.8,-0.2,-0.26199483,-0.4,0,0.4,-0.20407265,0.4,0.2,-1,0.00404681,1521,-1.40374817,0.2,0,-0.2,-0.26524371,0,-0.8,-0.6,-0.13478367,1.4,-0.2,-3.2,0.33048259,52030,-0.5094911,-0.2,-0.2,-0.2,0.08117451,0.2,0,0,0.1820454,0,0.4,0.2,-0.01112955,-19794,-1.87282747,0
0.007441109,4.59E-05,0.004701818,1.81E-06,1.36E-05,0.000322899,0.000195568,3.94E-06,5.96E-06,0.000980292,0.000396748,1.34E-06,0.073234399,0.005322831,-68.2,-34.2,62.6,98.68961445,84.8,-10.6,36.2,92.81077524,92.2,-19.6,30.8,99.16471147,186203,60.28446521,-0.2,0.2,0,0.06928388,0.2,-0.8,0.8,0.59136606,-1,0.2,2,-0.32322221,28482,0.21073581,0.4,0,0,-0.27599751,0.2,0,0.2,0.26081011,0,0.6,0.4,0.00826872,31258,-1.59434725,0.2,0.4,-0.4,-0.53015235,0.6,-0.2,0.4,0.72723842,-0.2,0.2,0,-0.22533609,-39578,-0.07000032,0.4,-0.4,-0.8,-0.64248293,1.2,-0.2,1.6,1.74862408,-0.8,0.6,2,-0.21624003,4218,-0.63519822,0.4,-0.6,-0.2,-0.19271095,-0.2,-0.8,1.2,0.38729341,-0.6,0.4,1,-0.3191754,30003,-1.19301236,0,0.2,-0.2,-0.19595983,0.2,-1.6,0.2,0.45658239,0.4,0,-1.2,0.00726038,80512,-0.29875529,0
0.005514618,3.84E-05,0.003581081,1.99E-06,1.35E-05,0.000279557,0.000198921,3.93E-06,5.38E-06,0.000824405,0.000305835,1.39E-06,0.078621782,0.004587736,-68,-33.8,62.4,98.28631644,85.2,-10.6,36,93.09887217,92,-19.6,31.8,99.29451143,222407,57.87136324,-0.2,-0.4,0.2,0.40329801,-0.4,0,0.2,-0.28809693,0.2,0,-1,-0.12979996,-36204,2.41310197,-0.4,-0.2,0.2,0.47258189,-0.2,-0.8,1,0.30326913,-0.8,0.2,1,-0.45302217,-7722,2.62383778,0.2,-0.4,0.2,0.1273005,-0.2,0,0.4,-0.02728682,0.2,0.6,-0.6,-0.12153124,-4946,0.81875472,0,0,-0.2,-0.12685434,0.2,-0.2,0.6,0.43914149,0,0.2,-1,-0.35513605,-75782,2.34310165,0.2,-0.8,-0.6,-0.23918492,0.8,-0.2,1.8,1.46052715,-0.6,0.6,1,-0.34603999,-31986,1.77790375,0.2,-1,0,0.21058706,-0.6,-0.8,1.4,0.09919648,-0.4,0.4,0,-0.44897536,-6201,1.22008961,0
0.003573968,3.02E-05,0.002326013,2.27E-06,1.37E-05,0.000229058,0.000202893,3.95E-06,5.30E-06,0.00064186,0.000248622,1.42E-06,0.086145134,0.003859415,-68.2,-34.6,62.8,98.95574769,85.6,-11.4,36.4,93.71381969,91,-19.4,32.8,98.65698151,211052,58.82209238,0.2,0.8,-0.4,-0.66943125,-0.4,0.8,-0.4,-0.61494752,1,-0.2,-1,0.63752992,11355,-0.95072914,0,0.4,-0.2,-0.26613324,-0.8,0.8,-0.2,-0.90304445,1.2,-0.2,-2,0.50772996,-24849,1.46237283,-0.2,0.6,-0.2,-0.19684936,-0.6,0,0.6,-0.31167839,0.2,0,0,0.18450775,3633,1.67310864,0.4,0.4,-0.2,-0.54213075,-0.6,0.8,0,-0.64223434,1.2,0.4,-1.6,0.51599868,6409,-0.13197442,0.2,0.8,-0.6,-0.79628559,-0.2,0.6,0.2,-0.17580603,1,0,-2,0.28239387,-64427,1.39237251,0.4,0,-1,-0.90861617,0.4,0.6,1.4,0.84557963,0.4,0.4,0,0.29148993,-20631,0.82717461,0
0.001661799,2.39E-05,0.001114121,2.66E-06,1.42E-05,0.000209796,0.000207486,4.03E-06,5.33E-06,0.000489972,0.000209066,1.49E-06,0.098714521,0.003207465,-67.8,-34,62.4,98.21710645,85.2,-11.4,36.6,93.42676276,92.4,-19.8,29.8,99.085014,208158,59.42842383,-0.4,-0.6,0.4,0.73864124,0.4,0,-0.2,0.28705693,-1.4,0.4,3,-0.42803249,2894,-0.60633145,-0.2,0.2,0,0.06920999,0,0.8,-0.6,-0.32789059,-0.4,0.2,2,0.20949743,14249,-1.55706059,-0.4,-0.2,0.2,0.472508,-0.4,0.8,-0.4,-0.61598752,-0.2,0.2,1,0.07969747,-21955,0.85604138,-0.6,0,0.2,0.54179188,-0.2,0,0.4,-0.02462146,-1.2,0.4,3,-0.24352474,6527,1.06677719,0,-0.2,0.2,0.19651049,-0.2,0.8,-0.2,-0.35517741,-0.2,0.8,1.4,0.08796619,9303,-0.73830587,-0.2,0.2,-0.2,-0.05764435,0.2,0.6,0,0.1112509,-0.4,0.4,1,-0.14563862,-61533,0.78604106,0
0.000748485,1.89E-05,0.000464192,2.84E-06,1.50E-05,0.000215333,0.000212861,4.08E-06,5.21E-06,0.000354994,0.000202623,1.49E-06,0.107872796,0.002738788,-67.6,-34.2,62,97.89484154,84.2,-10.6,36.8,92.49994595,92.2,-19.8,32,99.58353278,224512,58.0503904,-0.2,0.2,0.4,0.32226491,1,-0.8,-0.2,0.92681681,0.2,0,-2.2,-0.49851878,-16354,1.37803343,-0.6,-0.4,0.8,1.06090615,1.4,-0.8,-0.4,1.21387374,-1.2,0.4,0.8,-0.92655127,-13460,0.77170198,-0.4,0.4,0.4,0.3914749,1,0,-0.8,0.59892622,-0.2,0.2,-0.2,-0.28902135,-2105,-0.17902716,-0.6,0,0.6,0.79477291,0.6,0,-0.6,0.31082929,0,0.2,-1.2,-0.41882131,-38309,2.23407481,-0.8,0.2,0.6,0.86405679,0.8,-0.8,0.2,0.90219535,-1,0.4,0.8,-0.74204352,-9827,2.44481062,-0.2,0,0.6,0.5187754,0.8,0,-0.4,0.5716394,0,0.8,-0.8,-0.41055259,-7051,0.63972756,0
0.000334166,1.44E-05,0.000196883,2.74E-06,1.53E-05,0.000248829,0.000215912,4.09E-06,5.12E-06,0.000275901,0.00020382,1.52E-06,0.116463089,0.002404119,-68.2,-34.2,62.6,98.68961445,84.2,-10.4,36.2,92.24012142,91.4,-20,32.6,99.07936213,196216,60.01454991,0.6,0,-0.6,-0.79477291,0,-0.2,0.6,0.25982453,0.8,0.2,-0.6,0.50417065,28296,-1.96415951,0.4,0.2,-0.2,-0.472508,1,-1,0.4,1.18664134,1,0.2,-2.8,0.00565187,11942,-0.58612608,0,-0.4,0.2,0.26613324,1.4,-1,0.2,1.47369827,-0.4,0.6,0.2,-0.42238062,14836,-1.19245753,0.2,0.4,-0.2,-0.40329801,1,-0.2,-0.2,0.85875075,0.6,0.4,-0.8,0.2151493,26191,-2.14318667,0,0,0,0,0.6,-0.2,0,0.57065382,0.8,0.4,-1.8,0.08534934,-10013,0.2699153,-0.2,0.2,0,0.06928388,0.8,-1,0.8,1.16201988,-0.2,0.6,0.2,-0.23787287,18469,0.48065111,0
