abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_waist,y_mean_waist,z_mean_waist,norm_waist,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1.1,y_mean_neck_1.1,z_mean_neck_1.1,norm_neck_1.1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2.1,y_mean_neck_2.1,z_mean_neck_2.1,norm_neck_2.1,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3.1,y_mean_neck_3.1,z_mean_neck_3.1,norm_neck_3.1,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4.1,y_mean_neck_4.1,z_mean_neck_4.1,norm_neck_4.1,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5.1,y_mean_neck_5.1,z_mean_neck_5.1,norm_neck_5.1,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6.1,y_mean_neck_6.1,z_mean_neck_6.1,norm_neck_6.1,PWR_6,HR_6,x_mean_arm_4v,x_mean_arm_8v,x_mean_arm_12v,x_mean_arm_16v,x_mean_arm_20v,y_mean_arm_4v,y_mean_arm_8v,y_mean_arm_12v,y_mean_arm_16v,y_mean_arm_20v,z_mean_arm_4v,z_mean_arm_8v,z_mean_arm_12v,z_mean_arm_16v,z_mean_arm_20v,norm_arm_4v,norm_arm_8v,norm_arm_12v,norm_arm_16v,norm_arm_20v,x_mean_neck_4v,x_mean_neck_8v,x_mean_neck_12v,x_mean_neck_16v,x_mean_neck_20v,y_mean_neck_4v,y_mean_neck_8v,y_mean_neck_12v,y_mean_neck_16v,y_mean_neck_20v,z_mean_neck_4v,z_mean_neck_8v,z_mean_neck_12v,z_mean_neck_16v,z_mean_neck_20v,norm_neck_4v,norm_neck_8v,norm_neck_12v,norm_neck_16v,norm_neck_20v,x_mean_waist_4v,x_mean_waist_8v,x_mean_waist_12v,x_mean_waist_16v,x_mean_waist_20v,y_mean_waist_4v,y_mean_waist_8v,y_mean_waist_12v,y_mean_waist_16v,y_mean_waist_20v,z_mean_waist_4v,z_mean_waist_8v,z_mean_waist_12v,z_mean_waist_16v,z_mean_waist_20v,norm_waist_4v,norm_waist_8v,norm_waist_12v,norm_waist_16v,norm_waist_20v,PWR_4v,PWR_8v,PWR_12v,PWR_16v,PWR_20v,label,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.4,-34.8,62.4,98.22199346,84.6,-11.6,37.2,93.14268624,91.6,-19.4,32.8,99.21068491,149193,64.50028707,-0.4,0.4,0,0.13429765,0.2,-0.2,0,0.20676475,0.8,0.2,-1.4,0.24965895,28340,1.54432238,-0.4,0.4,0.4,0.38855364,-0.6,-0.4,0.6,-0.25113657,1.2,-0.4,-2,0.55163263,-5173,-1.29274276,-0.2,0.6,0.2,0.05394459,-0.2,0,-0.4,-0.34096212,0,0.6,-0.4,-0.24725732,114948,0.61040587,-0.4,0,0.2,0.40173594,0,-0.4,0.2,0.13067544,0.8,-0.2,-2.4,0.01673066,401891,2.81136875,-0.4,0.4,0,0.13429765,0.6,-0.6,-0.2,0.5423179,0.2,-0.4,-1.4,-0.18927308,730271,4.21650398,-0.6,0.8,0.4,0.38753955,1,0.2,-0.4,0.72722374,0.2,-0.2,-0.8,-0.03709972,1487466,6.19643863,0.09,0.130714286,0.170606061,0.191833333,0.235263158,0.12,0.114285714,0.124545455,0.100666667,0.086210526,0.543333333,0.362857143,0.250909091,0.255333333,0.231157895,0.178233999,0.084320945,0.076537887,0.082952997,0.093284185,0.173333333,0.142142857,0.11,0.0985,0.086210526,0.266666667,0.24,0.204545455,0.191333333,0.215894737,0.17,0.313571429,0.287272727,0.242666667,0.278315789,0.278976533,0.209341092,0.163341063,0.14892328,0.13087057,0.196666667,0.536428571,0.374242424,0.417166667,0.396947368,0.16,0.142142857,0.184242424,0.157166667,0.162,1.05,2.147857143,2.094545455,1.865166667,1.885789474,0.03583752,0.072405982,0.055930312,0.099591311,0.086127603,487288582.9,434842242.6,419535575.8,419074280.1,366748861.1,2,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-34.2,63.8,98.63609887,84.4,-10.6,36.8,92.68203709,92,-19,30.6,98.79959514,229431,66.4193732,-0.4,-0.6,-1.4,-0.41410541,0.2,-1,0.4,0.46064915,-0.4,-0.4,2.2,0.41108977,-80238,-1.91908613,-0.8,-0.2,-1.4,-0.27980776,0.4,-1.2,0.4,0.6674139,0.4,-0.2,0.8,0.66074872,-51898,-0.37476375,-0.8,-0.2,-1,-0.02555177,-0.4,-1.4,1,0.20951258,0.8,-0.8,0.2,0.9627224,-85411,-3.21182889,-0.6,0,-1.2,-0.36016082,0,-1,0,0.11968703,-0.4,0.2,1.8,0.16383245,34710,-1.30868026,-0.8,-0.6,-1.2,-0.01236947,0.2,-1.4,0.6,0.59132459,0.4,-0.6,-0.2,0.42782043,321653,0.89228262,-0.8,-0.2,-1.4,-0.27980776,0.8,-1.6,0.2,1.00296705,-0.2,-0.8,0.8,0.22181669,650033,2.29741785,0.173333333,0.205714286,0.147878788,0.163833333,0.212526316,0.143333333,0.157142857,0.124545455,0.099833333,0.090526316,0.24,0.187857143,0.184242424,0.154,0.149368421,0.134356301,0.104596028,0.078402287,0.089038596,0.090863087,0.25,0.125714286,0.097878788,0.087833333,0.078315789,0.116666667,0.147857143,0.133333333,0.157333333,0.220947368,0.17,0.365,0.262727273,0.242666667,0.309052632,0.337459727,0.153526814,0.125333087,0.122704191,0.106322489,0.226666667,0.537142857,0.374242424,0.461166667,0.419368421,0.253333333,0.26,0.19969697,0.1785,0.166736842,0.65,2.382142857,2.076060606,2.162666667,2.025263158,0.02537013,0.062985865,0.048747295,0.094980243,0.08312889,119386853.7,457344731.9,490912994.6,418013436.8,516789096.2,2,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.6,-34.2,63,98.53121333,84.8,-11.8,37.8,93.59017042,91.2,-19,33,98.83035971,192832,65.99491463,0.6,0,0.8,0.10488554,-0.4,1.2,-1,-0.90813333,0.8,0,-2.4,-0.03076457,36599,0.42445857,0.2,-0.6,-0.6,-0.30921987,-0.2,0.2,-0.6,-0.44748418,0.4,-0.4,-0.2,0.3803252,-43639,-1.49462756,-0.2,-0.2,-0.6,-0.17492222,0,0,-0.6,-0.24071943,1.2,-0.2,-1.6,0.62998415,-15299,0.04969482,-0.2,-0.2,-0.2,0.07933377,-0.8,-0.2,0,-0.69862075,1.6,-0.8,-2.2,0.93195783,-48812,-2.78737032,0,0,-0.4,-0.25527528,-0.4,0.2,-1,-0.7884463,0.4,0.2,-0.6,0.13306788,71309,-0.88422169,-0.2,-0.6,-0.4,0.09251607,-0.2,-0.2,-0.4,-0.31680874,1.2,-0.6,-2.6,0.39705586,358252,1.31674119,0.186666667,0.210714286,0.191515152,0.181166667,0.210105263,0.17,0.157142857,0.122424242,0.098666667,0.102210526,0.303333333,0.168571429,0.163636364,0.1705,0.136421053,0.133168019,0.099141545,0.102736805,0.08746857,0.090447504,0.253333333,0.145714286,0.100606061,0.087833333,0.081157895,0.276666667,0.171428571,0.134242424,0.16,0.212526316,0.24,0.336428571,0.243636364,0.234666667,0.296842105,0.322535807,0.164597835,0.125338549,0.121853898,0.105655257,0.703333333,0.405,0.451818182,0.420666667,0.395368421,0.276666667,0.262857143,0.19969697,0.186,0.163684211,2.68,1.84,1.911515152,1.993166667,1.895157895,0.089622763,0.049891191,0.094349337,0.092259802,0.082755029,407492840.3,545061512.5,470709722.6,404521296.8,499959693.2,2,,,,,,,,,,,,,,,
0.020747456,0.075320503,0.006713833,3.40E-05,4.46E-05,0.063101812,0.000712513,1.26E-05,8.57E-05,0.00300254,0.005954218,3.32E-06,0.477543305,0.007578524,-67,-34.8,62,97.69360266,85,-11,37.4,93.5134215,92.2,-18.2,31.8,99.21350714,199335,65.82812631,-0.6,0.6,1,0.83761067,-0.2,-0.8,0.4,0.07674892,-1,-0.8,1.2,-0.38314743,-6503,0.16678832,0,0.6,1.8,0.94249621,-0.6,0.4,-0.6,-0.83138441,-0.2,-0.8,-1.2,-0.413912,30096,0.59124689,-0.4,0,0.4,0.5283908,-0.4,-0.6,-0.2,-0.37073526,-0.6,-1.2,1,-0.00282223,-50142,-1.32783924,-0.8,0.4,0.4,0.66268845,-0.2,-0.8,-0.2,-0.16397051,0.2,-1,-0.4,0.24683672,-21802,0.21648314,-0.8,0.4,0.8,0.91694444,-1,-1,0.4,-0.62187183,0.6,-1.6,-1,0.5488104,-55315,-2.620582,-0.6,0.6,0.6,0.58233539,-0.6,-0.6,-0.6,-0.71169738,-0.6,-0.6,0.6,-0.25007955,64806,-0.71743337,0.12,0.147857143,0.138181818,0.170666667,0.173052632,0.17,0.125,0.104242424,0.090666667,0.094315789,0.17,0.122857143,0.148787879,0.154,0.148526316,0.015867473,0.038317377,0.061352616,0.067177177,0.070478647,0.25,0.136428571,0.112424242,0.085333333,0.149052632,0.186666667,0.137142857,0.117272727,0.2145,0.222736842,0.17,0.336428571,0.243636364,0.3105,0.309052632,0.307710821,0.159845611,0.141579581,0.126671769,0.176353441,0.773333333,0.454285714,0.498181818,0.421333333,0.408842105,0.036666667,0.102142857,0.097878788,0.117166667,0.107263158,2.746666667,2.571428571,1.974242424,1.983833333,1.993578947,0.092847228,0.055822023,0.104240053,0.095282646,0.082329273,748246643,512095743.9,462048448.5,398497024,515763323.8,2,,,,,,,,,,,,,,,
0.02049213,0.068102625,0.006851084,3.05E-05,4.22E-05,0.056183198,0.000602873,1.15E-05,7.85E-05,0.002947205,0.005509207,2.99E-06,0.478107841,0.007712023,-67.4,-34,63,98.32476799,85.4,-11.4,37.4,93.92486359,92,-19,31.2,98.98706986,176663,67.09079143,0.4,-0.8,-1,-0.63116533,-0.4,0.4,0,-0.41144209,0.2,0.8,0.6,0.22643728,22672,-1.26266512,-0.2,-0.2,0,0.20644534,-0.6,-0.4,0.4,-0.33469317,-0.8,0,1.8,-0.15671015,16169,-1.0958768,0.4,-0.2,0.8,0.31133088,-1,0.8,-0.6,-1.2428265,0,0,-0.6,-0.18747472,52768,-0.67141823,0,-0.8,-0.6,-0.10277453,-0.8,-0.2,-0.2,-0.78217735,-0.4,-0.4,1.6,0.22361505,-27470,-2.59050436,-0.4,-0.4,-0.6,0.03152312,-0.6,-0.4,-0.2,-0.5754126,0.4,-0.2,0.2,0.473274,870,-1.04618198,-0.4,-0.4,-0.2,0.28577911,-1.4,-0.6,0.4,-1.03331392,0.8,-0.8,-0.4,0.77524768,-32643,-3.88324712,0.133333333,0.134285714,0.133333333,0.196666667,0.162,0.12,0.142142857,0.104242424,0.085166667,0.103052632,0.196666667,0.107857143,0.131818182,0.1385,0.135894737,0.016559023,0.037511526,0.060856934,0.07843959,0.073429082,0.116666667,0.079285714,0.080909091,0.071833333,0.149052632,0.186666667,0.153571429,0.163636364,0.2145,0.239473684,0.48,0.376428571,0.284545455,0.3185,0.334315789,0.142663149,0.123698678,0.124312207,0.108380956,0.163295832,0.92,0.457142857,0.498181818,0.461333333,0.408842105,0.036666667,0.125714286,0.088181818,0.117166667,0.103052632,3.586666667,2.667857143,2.184242424,2.165333333,2.009578947,0.081028346,0.054618396,0.11705736,0.098897321,0.082804649,322552006,241342904.6,368480509.2,337979608.3,671021050.6,2,,,,,,,,,,,,,,,
0.020251358,0.045770723,0.006974946,2.65E-05,3.72E-05,0.035583791,0.000594109,1.05E-05,6.87E-05,0.002875972,0.004980789,2.37E-06,0.478452352,0.007842067,-68,-34,62.4,98.35527439,84.2,-11.2,36.8,92.57062169,91.4,-19.4,32.6,98.95999192,200292,62.5845805,0.6,0,0.6,-0.0305064,1.2,-0.2,0.6,1.3542419,0.6,0.4,-1.4,0.02707794,-23629,4.50621093,1,-0.8,-0.4,-0.66167173,0.8,0.2,0.6,0.94279981,0.8,1.2,-0.8,0.25351522,-957,3.24354581,0.4,-0.2,0.6,0.17593894,0.6,-0.6,1,1.01954873,-0.2,0.4,0.4,-0.12963221,-7460,3.41033413,1,-0.2,1.4,0.28082448,0.2,0.6,0,0.1114154,0.6,0.4,-2,-0.16039678,29139,3.8347927,0.6,-0.8,0,-0.13328093,0.4,-0.4,0.4,0.57206455,0.2,0,0.2,0.25069299,-51099,1.91570657,0.2,-0.4,0,0.00101672,0.6,-0.6,0.4,0.7788293,1,0.2,-1.2,0.50035194,-22759,3.46002895,0.28,0.134285714,0.148787879,0.2025,0.161684211,0.196666667,0.125714286,0.093333333,0.085166667,0.098526316,0.196666667,0.182857143,0.136969697,0.1385,0.137263158,0.071348089,0.055768087,0.078433865,0.078172703,0.073278285,0.036666667,0.042857143,0.050909091,0.049166667,0.123789474,0.186666667,0.130714286,0.177878788,0.255333333,0.266947368,0.68,0.34,0.284545455,0.357166667,0.362526316,0.016782739,0.051147896,0.075079181,0.067135101,0.132050043,0.6,0.365,0.526969697,0.463333333,0.395368421,0.186666667,0.136428571,0.134242424,0.122,0.107263158,2.373333333,2.237142857,2.534242424,2.247833333,1.926315789,0.08506217,0.053510833,0.117176892,0.098403972,0.082904273,223224106,415817165.7,398043984.1,516710339.9,668222458.4,2,,,,,,,,,,,,,,,
0.020032375,0.038660026,0.007072593,2.28E-05,3.50E-05,0.014694765,0.000570451,8.95E-06,6.00E-05,0.002742325,0.004507413,1.87E-06,0.478914466,0.007943202,-67.2,-34.6,63.2,98.52532669,85,-12.2,36.4,93.26735763,93.4,-19.2,28.8,99.60742944,226052,63.8290552,-0.8,0.6,-0.8,-0.1700523,-0.8,1,0.4,-0.69673594,-2,-0.2,3.8,-0.64743752,-25760,-1.2444747,-0.2,0.6,-0.2,-0.2005587,0.4,0.8,1,0.65750596,-1.4,0.2,2.4,-0.62035958,-49389,3.26173623,0.2,-0.2,-1.2,-0.83172403,0,1.2,1,0.24606387,-1.2,1,3,-0.3939223,-26717,1.99907111,-0.4,0.4,-0.2,0.00588664,-0.2,0.4,1.4,0.32281279,-2.2,0.2,4.2,-0.77706973,-33220,2.16585943,0.2,0.4,0.6,0.11077218,-0.6,1.6,0.4,-0.58532054,-1.4,0.2,1.8,-0.8078343,3379,2.590318,-0.2,-0.2,-0.8,-0.30333323,-0.4,0.6,0.8,-0.12467139,-1.8,-0.2,4,-0.39674453,-76859,0.67123187,0.17,0.125714286,0.148787879,0.17,0.147789474,0.196666667,0.119285714,0.088181818,0.095333333,0.098842105,0.063333333,0.107857143,0.136969697,0.1025,0.107263158,0.076170958,0.087762321,0.076974927,0.077912159,0.078830271,0.026666667,0.034285714,0.046969697,0.0505,0.123789474,0.116666667,0.091428571,0.141515152,0.212666667,0.224842105,0.41,0.202857143,0.210909091,0.298,0.326210526,0.057209602,0.058726598,0.077647825,0.068519721,0.130705389,0.24,0.374285714,0.357272727,0.335833333,0.308526316,0.17,0.134285714,0.141515152,0.122,0.107368421,1.506666667,1.851428571,1.95969697,1.845333333,1.673684211,0.022450232,0.098373053,0.098024994,0.082126818,0.06869482,305794635.3,414672648.8,399877837.8,508783079.2,656498385,2,,,,,,,,,,,,,,,
0.019762946,0.036634713,0.007142665,1.87E-05,3.30E-05,0.012160977,0.000537539,7.40E-06,5.49E-05,0.00252275,0.00406242,1.81E-06,0.479588294,0.00802109,-67.4,-34.8,62.4,98.22199346,84.8,-11.6,36.8,93.16565891,92.8,-19,29.8,99.30196373,237959,63.20743027,0.2,0.2,0.8,0.30333323,0.2,-0.6,-0.4,0.10169872,0.6,-0.2,-1,0.30546571,-11907,0.62162493,-0.6,0.8,0,0.13328093,-0.6,0.4,0,-0.59503722,-1.4,-0.4,2.8,-0.34197181,-37667,-0.62284977,0,0.8,0.6,0.10277453,0.6,0.2,0.6,0.75920468,-0.8,0,1.4,-0.31489387,-61296,3.88336116,0.4,0,-0.4,-0.5283908,0.2,0.6,0.6,0.34776259,-0.6,0.8,2,-0.08845659,-38624,2.62069604,-0.2,0.6,0.6,0.30921987,0,-0.2,1,0.42451151,-1.6,0,3.2,-0.47160402,-45127,2.78748436,0.4,0.6,1.4,0.41410541,-0.4,1,0,-0.48362182,-0.8,0,0.8,-0.50236859,-8528,3.21194293,0.09,0.088571429,0.156363636,0.152,0.134315789,0.106666667,0.090714286,0.076060606,0.085166667,0.084631579,0.09,0.114285714,0.139090909,0.128,0.109052632,0.06239994,0.087314051,0.086271439,0.084940452,0.079912008,0.026666667,0.065714286,0.046969697,0.1385,0.123789474,0.133333333,0.102142857,0.214242424,0.228666667,0.241157895,0.24,0.136428571,0.24969697,0.283833333,0.375157895,0.061768176,0.079767093,0.080571984,0.150016825,0.14698542,0.12,0.374285714,0.286060606,0.292666667,0.267789474,0.12,0.114285714,0.136969697,0.122,0.106421053,2.586666667,1.776428571,1.726969697,1.767833333,1.544736842,0.032549918,0.111872231,0.096726249,0.077704805,0.06569407,274961922,392364086.3,339329068.6,503124868.7,639669513,2,,,,,,,,,,,,,,,
0.019557374,0.035516842,0.007238609,1.69E-05,3.03E-05,0.011976894,0.000501898,6.59E-06,5.17E-05,0.002282039,0.003711013,1.87E-06,0.480529371,0.008095114,-67.8,-34.6,62.2,98.29974568,84.6,-11.4,38,93.44046233,91.6,-19.4,32.4,99.07916027,204065,60.02351999,0.4,-0.2,0.2,-0.07775222,0.2,-0.2,-1.2,-0.27480342,1.2,0.4,-2.6,0.22280346,33894,3.18391028,0.6,0,1,0.22558101,0.4,-0.8,-1.6,-0.1731047,1.8,0.2,-3.6,0.52826917,21987,3.80553521,-0.2,0.6,0.2,0.05552871,-0.4,0.2,-1.2,-0.86984064,-0.2,0,0.2,-0.11916835,-3773,2.56106051,0.4,0.6,0.8,0.02502231,0.8,0,-0.6,0.48440126,0.4,0.4,-1.2,-0.09209041,-27402,7.06727144,0.8,-0.2,-0.2,-0.60614302,0.4,0.4,-0.6,0.07295917,0.6,1.2,-0.6,0.13434687,-4730,5.80460632,0.2,0.4,0.8,0.23146765,0.2,-0.4,-0.2,0.14970809,-0.4,0.4,0.6,-0.24880056,-11233,5.97139464,0.12,0.091428571,0.195151515,0.1505,0.132526316,0.17,0.088571429,0.066363636,0.0945,0.088,0.053333333,0.114285714,0.133333333,0.128,0.106421053,0.055883662,0.085288816,0.099024264,0.088617017,0.08012709,0.066666667,0.068571429,0.056969697,0.147833333,0.121578947,0.17,0.168571429,0.214242424,0.245166667,0.258842105,0.196666667,0.136428571,0.248181818,0.301333333,0.419368421,0.101648359,0.093673285,0.083195057,0.150259513,0.151909482,0.12,0.354285714,0.318787879,0.290666667,0.265684211,0.25,0.114285714,0.147878788,0.122,0.109894737,2.623333333,1.848571429,1.853333333,1.7545,1.509052632,0.035945269,0.140972747,0.100298934,0.077829933,0.069303911,147723302,438886140.4,356347116.6,768664244.7,649476401.2,1,,,,,,,,,,,,,,,
0.01939665,0.034488482,0.00737996,1.63E-05,2.86E-05,0.011877908,0.000479387,5.91E-06,4.66E-05,0.001928684,0.003287187,1.69E-06,0.481378341,0.008146228,-68.4,-33.8,62.8,98.81720498,84.6,-11.2,38,93.41627267,92.2,-20,29.8,98.93876894,232912,60.53505418,0.6,-0.8,-0.6,-0.5174593,0,-0.2,0,0.02418966,-0.6,0.6,2.6,0.14039133,-28847,-0.51153419,1,-1,-0.4,-0.59521152,0.2,-0.4,-1.2,-0.25061376,0.6,1,0,0.36319479,5047,2.67237609,1.2,-0.8,0.4,-0.29187829,0.4,-1,-1.6,-0.14891504,1.2,0.8,-1,0.6686605,-6860,3.29400102,0.4,-0.2,-0.4,-0.46193059,-0.4,0,-1.2,-0.84565098,-0.8,0.6,2.8,0.02122298,-32620,2.04952632,1,-0.2,0.2,-0.49243699,0.8,-0.2,-0.6,0.50859092,-0.2,1,1.4,0.04830092,-56249,6.55573725,1.4,-1,-0.8,-1.12360232,0.4,0.2,-0.6,0.09714883,0,1.8,2,0.2747382,-33577,5.29307213,0.026666667,0.102142857,0.182727273,0.138,0.125894737,0.09,0.056428571,0.053333333,0.079833333,0.084631579,0.17,0.090714286,0.122424242,0.119833333,0.106421053,0.042126453,0.086129867,0.086888219,0.077518757,0.086517057,0.063333333,0.062142857,0.053333333,0.139833333,0.134736842,0.116666667,0.187857143,0.282424242,0.274666667,0.261052632,0.106666667,0.153571429,0.301515152,0.322666667,0.405894737,0.1013053,0.108683119,0.085088014,0.160321052,0.15690628,0.116666667,0.422142857,0.358787879,0.290666667,0.294736842,0.116666667,0.119285714,0.112727273,0.0945,0.086210526,2.04,2.079285714,1.920909091,1.562,1.415894737,0.031728961,0.140251607,0.101243716,0.078983574,0.076068447,688193850.2,437885208,596696433.9,732719875.3,617461165.6,1,,,,,,,,,,,,,,,
0.019181783,0.02652322,0.007504025,1.08E-05,2.72E-05,0.011652807,0.000461079,5.09E-06,4.26E-05,0.001663772,0.002888512,1.65E-06,0.48211166,0.008175948,-67.8,-34.2,62.4,98.28651993,84.4,-12,37,92.93201816,92.2,-19.4,30.8,99.12537516,243184,60.08871937,-0.6,0.4,0.4,0.53068505,0.2,0.8,1,0.48425451,0,-0.6,-1,-0.18660622,-10272,0.44633481,0,-0.4,-0.2,0.01322575,0.2,0.6,1,0.50844417,-0.6,0,1.6,-0.04621489,-39119,-0.06519938,0.4,-0.6,0,-0.06452647,0.4,0.4,-0.2,0.23364075,0.6,0.4,-1,0.17658857,-5225,3.1187109,0.6,-0.4,0.8,0.23880676,0.6,-0.2,-0.6,0.33533947,1.2,0.2,-2,0.48205428,-17132,3.74033583,-0.2,0.2,0,0.06875446,-0.2,0.8,-0.2,-0.36139647,-0.8,0,1.8,-0.16538324,-42892,2.49586113,0.4,0.2,0.6,0.03824806,1,0.6,0.4,0.99284543,-0.2,0.4,0.4,-0.1383053,-66521,7.00207206,0.116666667,0.16,0.182727273,0.1505,0.125894737,0.08,0.054285714,0.076060606,0.084666667,0.087894737,0.186666667,0.187857143,0.122424242,0.122666667,0.106421053,0.126637616,0.087352614,0.084872232,0.084534574,0.087965428,0.026666667,0.033571429,0.03969697,0.117333333,0.116210526,0.09,0.148571429,0.243333333,0.237166667,0.228526316,0.063333333,0.153571429,0.291818182,0.322666667,0.417263158,0.061074157,0.084007355,0.068081752,0.14153514,0.144098821,0.466666667,0.405,0.352424242,0.3065,0.305157895,0.116666667,0.134285714,0.112424242,0.0945,0.098,2.146666667,1.993571429,1.867878788,1.605333333,1.557473684,0.184064991,0.143646171,0.103568379,0.080268544,0.075697473,442081221.6,257064957.1,504952839.8,646960565.7,547319019.8,1,,,,,,,,,,,,,,,
0.018983824,0.023169362,0.00758154,8.43E-06,2.60E-05,0.01066741,0.00044684,4.79E-06,3.90E-05,0.001387811,0.002536778,1.62E-06,0.482444828,0.008211097,-67.8,-34.2,62.8,98.54095595,84.8,-11.8,37.4,93.42933158,91.6,-19.2,33.4,99.37182699,224995,59.46435614,0,0,-0.4,-0.25443602,-0.4,-0.2,-0.4,-0.49731342,0.6,-0.2,-2.6,-0.24645183,18189,0.62436323,-0.6,0.4,0,0.27624903,-0.2,0.6,0.6,-0.01305891,0.6,-0.8,-3.6,-0.43305805,7917,1.07069804,0,-0.4,-0.6,-0.24121027,-0.2,0.4,0.6,0.01113075,0,-0.2,-1,-0.29266672,-20930,0.55916385,0.4,-0.6,-0.4,-0.31896249,0,0.2,-0.6,-0.26367267,1.2,0.2,-3.6,-0.06986326,12964,3.74307413,0.6,-0.4,0.4,-0.01562926,0.2,-0.4,-1,-0.16197395,1.8,0,-4.6,0.23560245,1057,4.36469906,-0.2,0.2,-0.4,-0.18568156,-0.6,0.6,-0.6,-0.85870989,-0.2,-0.2,-0.8,-0.41183507,-24703,3.12022436,0.116666667,0.205,0.182727273,0.151833333,0.131684211,0.063333333,0.067857143,0.080909091,0.084666667,0.087894737,0.116666667,0.171428571,0.139090909,0.1145,0.107263158,0.134227796,0.104802032,0.097313136,0.088192752,0.102537126,0.066666667,0.033571429,0.141515152,0.117333333,0.149368421,0.09,0.193571429,0.238787879,0.233166667,0.220947368,0.063333333,0.285714286,0.308787879,0.388666667,0.413789474,0.099633982,0.091321701,0.174839035,0.169748274,0.188103986,0.746666667,0.397142857,0.363636364,0.314,0.309894737,0.12,0.148571429,0.118787879,0.101166667,0.107789474,1.183333333,1.599285714,1.705151515,1.4385,1.393157895,0.205323093,0.131902375,0.091383121,0.072916409,0.085848645,363223068.7,189717043.8,509469985.3,640048477.8,546353290.5,1,,,,,,,,,,,,,,,
0.018780177,0.016837594,0.007681067,6.92E-06,2.53E-05,0.00937975,0.000439864,4.53E-06,3.70E-05,0.001292995,0.002328072,1.62E-06,0.48081605,0.008241847,-67.6,-34.8,62.4,98.35934119,85,-11.2,37.8,93.69781214,92.4,-18.8,30.2,99.01131248,214485,58.86012448,-0.2,0.6,0.4,0.18161476,-0.2,-0.6,-0.4,-0.26848056,-0.8,-0.4,3.2,0.36051451,10510,0.60423166,-0.2,0.6,0,-0.07282126,-0.6,-0.8,-0.8,-0.76579398,-0.2,-0.6,0.6,0.11406268,28699,1.22859489,-0.8,1,0.4,0.45786379,-0.4,0,0.2,-0.28153947,-0.2,-1.2,-0.4,-0.07254354,18427,1.6749297,-0.2,0.2,-0.2,-0.05959551,-0.4,-0.2,0.2,-0.25734981,-0.8,-0.6,2.2,0.06784779,-10420,1.16339551,0.2,0,0,-0.13734773,-0.2,-0.4,-1,-0.53215323,0.4,-0.2,-0.4,0.29065125,23474,4.34730579,0.4,0.2,0.8,0.1659855,0,-1,-1.4,-0.43045451,1,-0.4,-1.4,0.59611696,11567,4.96893072,0.066666667,0.251428571,0.170606061,0.141166667,0.126315789,0.036666667,0.031428571,0.082424242,0.077166667,0.071157895,0.106666667,0.171428571,0.140606061,0.1145,0.109473684,0.134121519,0.130395912,0.102557204,0.089266317,0.106021452,0.066666667,0.045714286,0.156060606,0.119833333,0.182210526,0.196666667,0.202857143,0.254545455,0.250666667,0.245368421,0.12,0.297142857,0.337878788,0.441166667,0.412105263,0.104462611,0.085107167,0.171855059,0.17180455,0.247302702,0.68,0.388571429,0.333333333,0.293333333,0.300947368,0.01,0.125,0.097878788,0.089166667,0.109052632,1.583333333,1.559285714,1.584242424,1.313166667,1.340105263,0.291720551,0.13550178,0.091459819,0.078523682,0.085964566,350246746.9,167532437.1,800694259.8,656048871.3,546236993.9,1,,,,,,,,,,,,,,,
